Region,Date,CaseCount,WHORegion
Bahrain,2/12/20,0,EasternMediterranean
Bangladesh,2/12/20,0,Asia
Barbados,2/12/20,0,Americas
Belarus,2/12/20,0,Europe
Belgium,2/12/20,0,Europe
Benin,2/12/20,0,Africa
Bhutan,2/12/20,0,Asia
Bolivia,2/12/20,0,Americas
Bosnia and Herzegovina,2/12/20,0,Europe
Brazil,2/12/20,0,Americas
Brunei,2/12/20,0,WesternPacific
Bulgaria,2/12/20,0,Europe
Burkina Faso,2/12/20,0,Africa
Cabo Verde,2/12/20,0,Africa
Cambodia,2/12/20,0,WesternPacific
Cameroon,2/12/20,0,Africa
Canada,2/12/20,0,Americas
Canada,2/12/20,0,Americas
Canada,2/12/20,0,Americas
Canada,2/12/20,0,Americas
Canada,2/12/20,0,Americas
Canada,2/12/20,0,Americas
Canada,2/12/20,0,Americas
Canada,2/12/20,0,Americas
Canada,2/12/20,0,Americas
Canada,2/12/20,0,Americas
Central African Republic,2/12/20,0,Africa
Chad,2/12/20,0,Africa
Chile,2/12/20,0,Americas
China,2/12/20,4,WesternPacific
China,2/12/20,3,WesternPacific
China,2/12/20,3,WesternPacific
China,2/12/20,0,WesternPacific
China,2/12/20,2,WesternPacific
China,2/12/20,1,WesternPacific
China,2/12/20,1,WesternPacific
China,2/12/20,1,WesternPacific
China,2/12/20,4,WesternPacific
China,2/12/20,2,WesternPacific
China,2/12/20,8,WesternPacific
China,2/12/20,8,WesternPacific
China,2/12/20,1,WesternPacific
China,2/12/20,1068,WesternPacific
China,2/12/20,2,WesternPacific
China,2/12/20,0,WesternPacific
China,2/12/20,0,WesternPacific
China,2/12/20,1,WesternPacific
China,2/12/20,1,WesternPacific
China,2/12/20,1,WesternPacific
China,2/12/20,0,WesternPacific
China,2/12/20,0,WesternPacific
China,2/12/20,0,WesternPacific
China,2/12/20,0,WesternPacific
China,2/12/20,2,WesternPacific
China,2/12/20,1,WesternPacific
China,2/12/20,0,WesternPacific
China,2/12/20,1,WesternPacific
China,2/12/20,2,WesternPacific
China,2/12/20,0,WesternPacific
China,2/12/20,0,WesternPacific
China,2/12/20,0,WesternPacific
China,2/12/20,0,WesternPacific
Colombia,2/12/20,0,Americas
Congo (Brazzaville),2/12/20,0,Africa
Congo (Kinshasa),2/12/20,0,Africa
Costa Rica,2/12/20,0,Americas
Cote d'Ivoire,2/12/20,0,Africa
Croatia,2/12/20,0,Europe
Cuba,2/12/20,0,Americas
Cyprus,2/12/20,0,Europe
Czechia,2/12/20,0,Europe
Denmark,2/12/20,0,Europe
Greenland,2/12/20,0,Europe
Denmark,2/12/20,0,Europe
Djibouti,2/12/20,0,EasternMediterranean
Dominican Republic,2/12/20,0,Americas
Ecuador,2/12/20,0,Americas
Egypt,2/12/20,0,EasternMediterranean
El Salvador,2/12/20,0,Americas
Equatorial Guinea,2/12/20,0,Africa
Eritrea,2/12/20,0,Africa
Estonia,2/12/20,0,Europe
Eswatini,2/12/20,0,Africa
Ethiopia,2/12/20,0,Africa
Fiji,2/12/20,0,WesternPacific
Finland,2/12/20,0,Europe
France,2/12/20,0,Europe
France,2/12/20,0,Europe
France,2/12/20,0,Europe
France,2/12/20,0,Europe
France,2/12/20,0,Europe
France,2/12/20,0,Europe
France,2/12/20,0,Europe
France,2/12/20,0,Europe
France,2/12/20,0,Europe
France,2/12/20,0,Europe
Gabon,2/12/20,0,Africa
Gambia,2/12/20,0,Africa
Georgia,2/12/20,0,Europe
Germany,2/12/20,0,Europe
Ghana,2/12/20,0,Africa
Greece,2/12/20,0,Europe
Guatemala,2/12/20,0,Americas
Guinea,2/12/20,0,Africa
Guyana,2/12/20,0,Americas
Haiti,2/12/20,0,Americas
Holy See,2/12/20,0,Europe
Honduras,2/12/20,0,Americas
Hungary,2/12/20,0,Europe
Iceland,2/12/20,0,Europe
India,2/12/20,0,Asia
Indonesia,2/12/20,0,Asia
Iran,2/12/20,0,EasternMediterranean
Iraq,2/12/20,0,EasternMediterranean
Ireland,2/12/20,0,Europe
Israel,2/12/20,0,Europe
Italy,2/12/20,0,Europe
Jamaica,2/12/20,0,Americas
Japan,2/12/20,0,WesternPacific
Jordan,2/12/20,0,EasternMediterranean
Kazakhstan,2/12/20,0,Europe
Kenya,2/12/20,0,Africa
South Korea,2/12/20,0,WesternPacific
Kuwait,2/12/20,0,EasternMediterranean
Kyrgyzstan,2/12/20,0,Europe
Latvia,2/12/20,0,Europe
Lebanon,2/12/20,0,EasternMediterranean
Liberia,2/12/20,0,Africa
Liechtenstein,2/12/20,0,Europe
Lithuania,2/12/20,0,Europe
Luxembourg,2/12/20,0,Europe
Madagascar,2/12/20,0,Africa
Malaysia,2/12/20,0,WesternPacific
Maldives,2/12/20,0,Asia
Malta,2/12/20,0,Europe
Mauritania,2/12/20,0,Africa
Mauritius,2/12/20,0,Africa
Mexico,2/12/20,0,Americas
Moldova,2/12/20,0,Europe
Monaco,2/12/20,0,Europe
Mongolia,2/12/20,0,WesternPacific
Montenegro,2/12/20,0,Europe
Morocco,2/12/20,0,EasternMediterranean
Namibia,2/12/20,0,Africa
Nepal,2/12/20,0,Asia
Netherlands,2/12/20,0,Europe
Netherlands,2/12/20,0,Europe
Netherlands,2/12/20,0,Europe
Netherlands,2/12/20,0,Europe
New Zealand,2/12/20,0,WesternPacific
Nicaragua,2/12/20,0,Americas
Niger,2/12/20,0,Africa
Nigeria,2/12/20,0,Africa
North Macedonia,2/12/20,0,Europe
Norway,2/12/20,0,Europe
Oman,2/12/20,0,EasternMediterranean
Pakistan,2/12/20,0,EasternMediterranean
Panama,2/12/20,0,Americas
Papua New Guinea,2/12/20,0,WesternPacific
Paraguay,2/12/20,0,Americas
Peru,2/12/20,0,Americas
Philippines,2/12/20,1,WesternPacific
Poland,2/12/20,0,Europe
Portugal,2/12/20,0,Europe
Qatar,2/12/20,0,EasternMediterranean
Romania,2/12/20,0,Europe
Russia,2/12/20,0,Europe
Rwanda,2/12/20,0,Africa
Saint Lucia,2/12/20,0,Americas
Saint Vincent and the Grenadines,2/12/20,0,Americas
San Marino,2/12/20,0,Europe
Saudi Arabia,2/12/20,0,EasternMediterranean
Senegal,2/12/20,0,Africa
Serbia,2/12/20,0,Europe
Seychelles,2/12/20,0,Africa
Singapore,2/12/20,0,WesternPacific
Slovakia,2/12/20,0,Europe
Slovenia,2/12/20,0,Europe
Somalia,2/12/20,0,EasternMediterranean
South Africa,2/12/20,0,Africa
Spain,2/12/20,0,Europe
Sri Lanka,2/12/20,0,Asia
Sudan,2/12/20,0,EasternMediterranean
Suriname,2/12/20,0,Americas
Sweden,2/12/20,0,Europe
Switzerland,2/12/20,0,Europe
Taiwan*,2/12/20,0,WesternPacific
Tanzania,2/12/20,0,Africa
Thailand,2/12/20,0,Asia
Togo,2/12/20,0,Africa
Trinidad and Tobago,2/12/20,0,Americas
Tunisia,2/12/20,0,EasternMediterranean
Turkey,2/12/20,0,Europe
Uganda,2/12/20,0,Africa
Ukraine,2/12/20,0,Europe
United Arab Emirates,2/12/20,0,EasternMediterranean
United Kingdom,2/12/20,0,Europe
United Kingdom,2/12/20,0,Europe
United Kingdom,2/12/20,0,Europe
United Kingdom,2/12/20,0,Europe
United Kingdom,2/12/20,0,Europe
United Kingdom,2/12/20,0,Europe
United Kingdom,2/12/20,0,Europe
Uruguay,2/12/20,0,Americas
US,2/12/20,0,Americas
Uzbekistan,2/12/20,0,Europe
Venezuela,2/12/20,0,Americas
Vietnam,2/12/20,0,WesternPacific
Zambia,2/12/20,0,Africa
Zimbabwe,2/12/20,0,Africa
Dominica,2/12/20,0,Americas
Grenada,2/12/20,0,Americas
Mozambique,2/12/20,0,Africa
Syria,2/12/20,0,EasternMediterranean
Timor-Leste,2/12/20,0,Asia
Belize,2/12/20,0,Americas
Laos,2/12/20,0,WesternPacific
Libya,2/12/20,0,EasternMediterranean
West Bank and Gaza,2/12/20,0,EasternMediterranean
Guinea-Bissau,2/12/20,0,Africa
Mali,2/12/20,0,Africa
Saint Kitts and Nevis,2/12/20,0,Americas
Canada,2/12/20,0,Americas
Canada,2/12/20,0,Americas
Kosovo,2/12/20,0,Europe
Burma,2/12/20,0,Asia
United Kingdom,2/12/20,0,Europe
United Kingdom,2/12/20,0,Europe
United Kingdom,2/12/20,0,Europe
Botswana,2/12/20,0,Africa
Burundi,2/12/20,0,Africa
Sierra Leone,2/12/20,0,Africa
Malawi,2/12/20,0,Africa
United Kingdom,2/12/20,0,Europe
France,2/12/20,0,Europe
South Sudan,2/12/20,0,Africa
Western Sahara,2/12/20,0,Africa
Sao Tome and Principe,2/12/20,0,Africa
Yemen,2/12/20,0,EasternMediterranean
Comoros,2/12/20,0,Africa
Tajikistan,2/12/20,0,Europe
Lesotho,2/12/20,0,Africa
Afghanistan,2/13/20,0,EasternMediterranean
Albania,2/13/20,0,Europe
Algeria,2/13/20,0,Africa
Andorra,2/13/20,0,Europe
Angola,2/13/20,0,Africa
Antigua and Barbuda,2/13/20,0,Americas
Argentina,2/13/20,0,Americas
Armenia,2/13/20,0,Europe
Australia,2/13/20,0,WesternPacific
Australia,2/13/20,0,WesternPacific
Australia,2/13/20,0,WesternPacific
Australia,2/13/20,0,WesternPacific
Australia,2/13/20,0,WesternPacific
Australia,2/13/20,0,WesternPacific
Australia,2/13/20,0,WesternPacific
Australia,2/13/20,0,WesternPacific
Austria,2/13/20,0,Europe
Azerbaijan,2/13/20,0,Europe
Bahamas,2/13/20,0,Americas
Bahrain,2/13/20,0,EasternMediterranean
Bangladesh,2/13/20,0,Asia
Barbados,2/13/20,0,Americas
Belarus,2/13/20,0,Europe
Belgium,2/13/20,0,Europe
Benin,2/13/20,0,Africa
Bhutan,2/13/20,0,Asia
Bolivia,2/13/20,0,Americas
Bosnia and Herzegovina,2/13/20,0,Europe
Brazil,2/13/20,0,Americas
Brunei,2/13/20,0,WesternPacific
Bulgaria,2/13/20,0,Europe
Burkina Faso,2/13/20,0,Africa
Cabo Verde,2/13/20,0,Africa
Cambodia,2/13/20,0,WesternPacific
Cameroon,2/13/20,0,Africa
Canada,2/13/20,0,Americas
Canada,2/13/20,0,Americas
Canada,2/13/20,0,Americas
Canada,2/13/20,0,Americas
Canada,2/13/20,0,Americas
Canada,2/13/20,0,Americas
Canada,2/13/20,0,Americas
Canada,2/13/20,0,Americas
Canada,2/13/20,0,Americas
Canada,2/13/20,0,Americas
Central African Republic,2/13/20,0,Africa
Chad,2/13/20,0,Africa
Chile,2/13/20,0,Americas
China,2/13/20,5,WesternPacific
China,2/13/20,3,WesternPacific
China,2/13/20,4,WesternPacific
China,2/13/20,0,WesternPacific
China,2/13/20,2,WesternPacific
China,2/13/20,2,WesternPacific
China,2/13/20,2,WesternPacific
China,2/13/20,1,WesternPacific
China,2/13/20,4,WesternPacific
China,2/13/20,3,WesternPacific
China,2/13/20,9,WesternPacific
China,2/13/20,10,WesternPacific
China,2/13/20,1,WesternPacific
China,2/13/20,1310,WesternPacific
China,2/13/20,2,WesternPacific
China,2/13/20,0,WesternPacific
China,2/13/20,0,WesternPacific
China,2/13/20,1,WesternPacific
China,2/13/20,1,WesternPacific
China,2/13/20,1,WesternPacific
China,2/13/20,0,WesternPacific
China,2/13/20,0,WesternPacific
China,2/13/20,0,WesternPacific
China,2/13/20,0,WesternPacific
China,2/13/20,2,WesternPacific
China,2/13/20,1,WesternPacific
China,2/13/20,0,WesternPacific
China,2/13/20,1,WesternPacific
China,2/13/20,3,WesternPacific
China,2/13/20,0,WesternPacific
China,2/13/20,1,WesternPacific
China,2/13/20,0,WesternPacific
China,2/13/20,0,WesternPacific
Colombia,2/13/20,0,Americas
Congo (Brazzaville),2/13/20,0,Africa
Congo (Kinshasa),2/13/20,0,Africa
Costa Rica,2/13/20,0,Americas
Cote d'Ivoire,2/13/20,0,Africa
Croatia,2/13/20,0,Europe
Cuba,2/13/20,0,Americas
Cyprus,2/13/20,0,Europe
Czechia,2/13/20,0,Europe
Denmark,2/13/20,0,Europe
Greenland,2/13/20,0,Europe
Denmark,2/13/20,0,Europe
Djibouti,2/13/20,0,EasternMediterranean
Dominican Republic,2/13/20,0,Americas
Ecuador,2/13/20,0,Americas
Egypt,2/13/20,0,EasternMediterranean
El Salvador,2/13/20,0,Americas
Equatorial Guinea,2/13/20,0,Africa
Eritrea,2/13/20,0,Africa
Estonia,2/13/20,0,Europe
Eswatini,2/13/20,0,Africa
Ethiopia,2/13/20,0,Africa
Fiji,2/13/20,0,WesternPacific
Finland,2/13/20,0,Europe
France,2/13/20,0,Europe
France,2/13/20,0,Europe
France,2/13/20,0,Europe
France,2/13/20,0,Europe
France,2/13/20,0,Europe
France,2/13/20,0,Europe
France,2/13/20,0,Europe
France,2/13/20,0,Europe
France,2/13/20,0,Europe
France,2/13/20,0,Europe
Gabon,2/13/20,0,Africa
Gambia,2/13/20,0,Africa
Georgia,2/13/20,0,Europe
Germany,2/13/20,0,Europe
Ghana,2/13/20,0,Africa
Greece,2/13/20,0,Europe
Guatemala,2/13/20,0,Americas
Guinea,2/13/20,0,Africa
Guyana,2/13/20,0,Americas
Haiti,2/13/20,0,Americas
Holy See,2/13/20,0,Europe
Honduras,2/13/20,0,Americas
Hungary,2/13/20,0,Europe
Iceland,2/13/20,0,Europe
India,2/13/20,0,Asia
Indonesia,2/13/20,0,Asia
Iran,2/13/20,0,EasternMediterranean
Iraq,2/13/20,0,EasternMediterranean
Ireland,2/13/20,0,Europe
Israel,2/13/20,0,Europe
Italy,2/13/20,0,Europe
Jamaica,2/13/20,0,Americas
Japan,2/13/20,1,WesternPacific
Jordan,2/13/20,0,EasternMediterranean
Kazakhstan,2/13/20,0,Europe
Kenya,2/13/20,0,Africa
South Korea,2/13/20,0,WesternPacific
Kuwait,2/13/20,0,EasternMediterranean
Kyrgyzstan,2/13/20,0,Europe
Latvia,2/13/20,0,Europe
Lebanon,2/13/20,0,EasternMediterranean
Liberia,2/13/20,0,Africa
Liechtenstein,2/13/20,0,Europe
Lithuania,2/13/20,0,Europe
Luxembourg,2/13/20,0,Europe
Madagascar,2/13/20,0,Africa
Malaysia,2/13/20,0,WesternPacific
Maldives,2/13/20,0,Asia
Malta,2/13/20,0,Europe
Mauritania,2/13/20,0,Africa
Mauritius,2/13/20,0,Africa
Mexico,2/13/20,0,Americas
Moldova,2/13/20,0,Europe
Monaco,2/13/20,0,Europe
Mongolia,2/13/20,0,WesternPacific
Montenegro,2/13/20,0,Europe
Morocco,2/13/20,0,EasternMediterranean
Namibia,2/13/20,0,Africa
Nepal,2/13/20,0,Asia
Netherlands,2/13/20,0,Europe
Netherlands,2/13/20,0,Europe
Netherlands,2/13/20,0,Europe
Netherlands,2/13/20,0,Europe
New Zealand,2/13/20,0,WesternPacific
Nicaragua,2/13/20,0,Americas
Niger,2/13/20,0,Africa
Nigeria,2/13/20,0,Africa
North Macedonia,2/13/20,0,Europe
Norway,2/13/20,0,Europe
Oman,2/13/20,0,EasternMediterranean
Pakistan,2/13/20,0,EasternMediterranean
Panama,2/13/20,0,Americas
Papua New Guinea,2/13/20,0,WesternPacific
Paraguay,2/13/20,0,Americas
Peru,2/13/20,0,Americas
Philippines,2/13/20,1,WesternPacific
Poland,2/13/20,0,Europe
Portugal,2/13/20,0,Europe
Qatar,2/13/20,0,EasternMediterranean
Romania,2/13/20,0,Europe
Russia,2/13/20,0,Europe
Rwanda,2/13/20,0,Africa
Saint Lucia,2/13/20,0,Americas
Saint Vincent and the Grenadines,2/13/20,0,Americas
San Marino,2/13/20,0,Europe
Saudi Arabia,2/13/20,0,EasternMediterranean
Senegal,2/13/20,0,Africa
Serbia,2/13/20,0,Europe
Seychelles,2/13/20,0,Africa
Singapore,2/13/20,0,WesternPacific
Slovakia,2/13/20,0,Europe
Slovenia,2/13/20,0,Europe
Somalia,2/13/20,0,EasternMediterranean
South Africa,2/13/20,0,Africa
Spain,2/13/20,0,Europe
Sri Lanka,2/13/20,0,Asia
Sudan,2/13/20,0,EasternMediterranean
Suriname,2/13/20,0,Americas
Sweden,2/13/20,0,Europe
Switzerland,2/13/20,0,Europe
Taiwan*,2/13/20,0,WesternPacific
Tanzania,2/13/20,0,Africa
Thailand,2/13/20,0,Asia
Togo,2/13/20,0,Africa
Trinidad and Tobago,2/13/20,0,Americas
Tunisia,2/13/20,0,EasternMediterranean
Turkey,2/13/20,0,Europe
Uganda,2/13/20,0,Africa
Ukraine,2/13/20,0,Europe
United Arab Emirates,2/13/20,0,EasternMediterranean
United Kingdom,2/13/20,0,Europe
United Kingdom,2/13/20,0,Europe
United Kingdom,2/13/20,0,Europe
United Kingdom,2/13/20,0,Europe
United Kingdom,2/13/20,0,Europe
United Kingdom,2/13/20,0,Europe
United Kingdom,2/13/20,0,Europe
Uruguay,2/13/20,0,Americas
US,2/13/20,0,Americas
Uzbekistan,2/13/20,0,Europe
Venezuela,2/13/20,0,Americas
Vietnam,2/13/20,0,WesternPacific
Zambia,2/13/20,0,Africa
Zimbabwe,2/13/20,0,Africa
Dominica,2/13/20,0,Americas
Grenada,2/13/20,0,Americas
Mozambique,2/13/20,0,Africa
Syria,2/13/20,0,EasternMediterranean
Timor-Leste,2/13/20,0,Asia
Belize,2/13/20,0,Americas
Laos,2/13/20,0,WesternPacific
Libya,2/13/20,0,EasternMediterranean
West Bank and Gaza,2/13/20,0,EasternMediterranean
Guinea-Bissau,2/13/20,0,Africa
Mali,2/13/20,0,Africa
Saint Kitts and Nevis,2/13/20,0,Americas
Canada,2/13/20,0,Americas
Canada,2/13/20,0,Americas
Kosovo,2/13/20,0,Europe
Burma,2/13/20,0,Asia
United Kingdom,2/13/20,0,Europe
United Kingdom,2/13/20,0,Europe
United Kingdom,2/13/20,0,Europe
Botswana,2/13/20,0,Africa
Burundi,2/13/20,0,Africa
Sierra Leone,2/13/20,0,Africa
Malawi,2/13/20,0,Africa
United Kingdom,2/13/20,0,Europe
France,2/13/20,0,Europe
South Sudan,2/13/20,0,Africa
Western Sahara,2/13/20,0,Africa
Sao Tome and Principe,2/13/20,0,Africa
Yemen,2/13/20,0,EasternMediterranean
Comoros,2/13/20,0,Africa
Tajikistan,2/13/20,0,Europe
Lesotho,2/13/20,0,Africa
Afghanistan,2/14/20,0,EasternMediterranean
Albania,2/14/20,0,Europe
Algeria,2/14/20,0,Africa
Andorra,2/14/20,0,Europe
Angola,2/14/20,0,Africa
Antigua and Barbuda,2/14/20,0,Americas
Argentina,2/14/20,0,Americas
Armenia,2/14/20,0,Europe
Australia,2/14/20,0,WesternPacific
Australia,2/14/20,0,WesternPacific
Australia,2/14/20,0,WesternPacific
Australia,2/14/20,0,WesternPacific
Australia,2/14/20,0,WesternPacific
Australia,2/14/20,0,WesternPacific
Australia,2/14/20,0,WesternPacific
Australia,2/14/20,0,WesternPacific
Austria,2/14/20,0,Europe
Azerbaijan,2/14/20,0,Europe
Bahamas,2/14/20,0,Americas
Bahrain,2/14/20,0,EasternMediterranean
Bangladesh,2/14/20,0,Asia
Barbados,2/14/20,0,Americas
Belarus,2/14/20,0,Europe
Belgium,2/14/20,0,Europe
Benin,2/14/20,0,Africa
Bhutan,2/14/20,0,Asia
Bolivia,2/14/20,0,Americas
Bosnia and Herzegovina,2/14/20,0,Europe
Brazil,2/14/20,0,Americas
Brunei,2/14/20,0,WesternPacific
Bulgaria,2/14/20,0,Europe
Burkina Faso,2/14/20,0,Africa
Cabo Verde,2/14/20,0,Africa
Cambodia,2/14/20,0,WesternPacific
Cameroon,2/14/20,0,Africa
Canada,2/14/20,0,Americas
Canada,2/14/20,0,Americas
Canada,2/14/20,0,Americas
Canada,2/14/20,0,Americas
Canada,2/14/20,0,Americas
Canada,2/14/20,0,Americas
Canada,2/14/20,0,Americas
Canada,2/14/20,0,Americas
Canada,2/14/20,0,Americas
Canada,2/14/20,0,Americas
Central African Republic,2/14/20,0,Africa
Chad,2/14/20,0,Africa
Chile,2/14/20,0,Americas
China,2/14/20,6,WesternPacific
China,2/14/20,3,WesternPacific
China,2/14/20,5,WesternPacific
China,2/14/20,0,WesternPacific
China,2/14/20,2,WesternPacific
China,2/14/20,2,WesternPacific
China,2/14/20,2,WesternPacific
China,2/14/20,1,WesternPacific
China,2/14/20,4,WesternPacific
China,2/14/20,3,WesternPacific
China,2/14/20,11,WesternPacific
China,2/14/20,11,WesternPacific
China,2/14/20,1,WesternPacific
China,2/14/20,1457,WesternPacific
China,2/14/20,2,WesternPacific
China,2/14/20,0,WesternPacific
China,2/14/20,0,WesternPacific
China,2/14/20,1,WesternPacific
China,2/14/20,1,WesternPacific
China,2/14/20,1,WesternPacific
China,2/14/20,0,WesternPacific
China,2/14/20,0,WesternPacific
China,2/14/20,0,WesternPacific
China,2/14/20,0,WesternPacific
China,2/14/20,2,WesternPacific
China,2/14/20,1,WesternPacific
China,2/14/20,0,WesternPacific
China,2/14/20,1,WesternPacific
China,2/14/20,3,WesternPacific
China,2/14/20,0,WesternPacific
China,2/14/20,1,WesternPacific
China,2/14/20,0,WesternPacific
China,2/14/20,0,WesternPacific
Colombia,2/14/20,0,Americas
Congo (Brazzaville),2/14/20,0,Africa
Congo (Kinshasa),2/14/20,0,Africa
Costa Rica,2/14/20,0,Americas
Cote d'Ivoire,2/14/20,0,Africa
Croatia,2/14/20,0,Europe
Cuba,2/14/20,0,Americas
Cyprus,2/14/20,0,Europe
Czechia,2/14/20,0,Europe
Denmark,2/14/20,0,Europe
Greenland,2/14/20,0,Europe
Denmark,2/14/20,0,Europe
Djibouti,2/14/20,0,EasternMediterranean
Dominican Republic,2/14/20,0,Americas
Ecuador,2/14/20,0,Americas
Egypt,2/14/20,0,EasternMediterranean
El Salvador,2/14/20,0,Americas
Equatorial Guinea,2/14/20,0,Africa
Eritrea,2/14/20,0,Africa
Estonia,2/14/20,0,Europe
Eswatini,2/14/20,0,Africa
Ethiopia,2/14/20,0,Africa
Fiji,2/14/20,0,WesternPacific
Finland,2/14/20,0,Europe
France,2/14/20,0,Europe
France,2/14/20,0,Europe
France,2/14/20,0,Europe
France,2/14/20,0,Europe
France,2/14/20,0,Europe
France,2/14/20,0,Europe
France,2/14/20,0,Europe
France,2/14/20,0,Europe
France,2/14/20,0,Europe
France,2/14/20,0,Europe
Gabon,2/14/20,0,Africa
Gambia,2/14/20,0,Africa
Georgia,2/14/20,0,Europe
Germany,2/14/20,0,Europe
Ghana,2/14/20,0,Africa
Greece,2/14/20,0,Europe
Guatemala,2/14/20,0,Americas
Guinea,2/14/20,0,Africa
Guyana,2/14/20,0,Americas
Haiti,2/14/20,0,Americas
Holy See,2/14/20,0,Europe
Honduras,2/14/20,0,Americas
Hungary,2/14/20,0,Europe
Iceland,2/14/20,0,Europe
India,2/14/20,0,Asia
Indonesia,2/14/20,0,Asia
Iran,2/14/20,0,EasternMediterranean
Iraq,2/14/20,0,EasternMediterranean
Ireland,2/14/20,0,Europe
Israel,2/14/20,0,Europe
Italy,2/14/20,0,Europe
Jamaica,2/14/20,0,Americas
Japan,2/14/20,1,WesternPacific
Jordan,2/14/20,0,EasternMediterranean
Kazakhstan,2/14/20,0,Europe
Kenya,2/14/20,0,Africa
South Korea,2/14/20,0,WesternPacific
Kuwait,2/14/20,0,EasternMediterranean
Kyrgyzstan,2/14/20,0,Europe
Latvia,2/14/20,0,Europe
Lebanon,2/14/20,0,EasternMediterranean
Liberia,2/14/20,0,Africa
Liechtenstein,2/14/20,0,Europe
Lithuania,2/14/20,0,Europe
Luxembourg,2/14/20,0,Europe
Madagascar,2/14/20,0,Africa
Malaysia,2/14/20,0,WesternPacific
Maldives,2/14/20,0,Asia
Malta,2/14/20,0,Europe
Mauritania,2/14/20,0,Africa
Mauritius,2/14/20,0,Africa
Mexico,2/14/20,0,Americas
Moldova,2/14/20,0,Europe
Monaco,2/14/20,0,Europe
Mongolia,2/14/20,0,WesternPacific
Montenegro,2/14/20,0,Europe
Morocco,2/14/20,0,EasternMediterranean
Namibia,2/14/20,0,Africa
Nepal,2/14/20,0,Asia
Netherlands,2/14/20,0,Europe
Netherlands,2/14/20,0,Europe
Netherlands,2/14/20,0,Europe
Netherlands,2/14/20,0,Europe
New Zealand,2/14/20,0,WesternPacific
Nicaragua,2/14/20,0,Americas
Niger,2/14/20,0,Africa
Nigeria,2/14/20,0,Africa
North Macedonia,2/14/20,0,Europe
Norway,2/14/20,0,Europe
Oman,2/14/20,0,EasternMediterranean
Pakistan,2/14/20,0,EasternMediterranean
Panama,2/14/20,0,Americas
Papua New Guinea,2/14/20,0,WesternPacific
Paraguay,2/14/20,0,Americas
Peru,2/14/20,0,Americas
Philippines,2/14/20,1,WesternPacific
Poland,2/14/20,0,Europe
Portugal,2/14/20,0,Europe
Qatar,2/14/20,0,EasternMediterranean
Romania,2/14/20,0,Europe
Russia,2/14/20,0,Europe
Rwanda,2/14/20,0,Africa
Saint Lucia,2/14/20,0,Americas
Saint Vincent and the Grenadines,2/14/20,0,Americas
San Marino,2/14/20,0,Europe
Saudi Arabia,2/14/20,0,EasternMediterranean
Senegal,2/14/20,0,Africa
Serbia,2/14/20,0,Europe
Seychelles,2/14/20,0,Africa
Singapore,2/14/20,0,WesternPacific
Slovakia,2/14/20,0,Europe
Slovenia,2/14/20,0,Europe
Somalia,2/14/20,0,EasternMediterranean
South Africa,2/14/20,0,Africa
Spain,2/14/20,0,Europe
Sri Lanka,2/14/20,0,Asia
Sudan,2/14/20,0,EasternMediterranean
Suriname,2/14/20,0,Americas
Sweden,2/14/20,0,Europe
Switzerland,2/14/20,0,Europe
Taiwan*,2/14/20,0,WesternPacific
Tanzania,2/14/20,0,Africa
Thailand,2/14/20,0,Asia
Togo,2/14/20,0,Africa
Trinidad and Tobago,2/14/20,0,Americas
Tunisia,2/14/20,0,EasternMediterranean
Turkey,2/14/20,0,Europe
Uganda,2/14/20,0,Africa
Ukraine,2/14/20,0,Europe
United Arab Emirates,2/14/20,0,EasternMediterranean
United Kingdom,2/14/20,0,Europe
United Kingdom,2/14/20,0,Europe
United Kingdom,2/14/20,0,Europe
United Kingdom,2/14/20,0,Europe
United Kingdom,2/14/20,0,Europe
United Kingdom,2/14/20,0,Europe
United Kingdom,2/14/20,0,Europe
Uruguay,2/14/20,0,Americas
US,2/14/20,0,Americas
Uzbekistan,2/14/20,0,Europe
Venezuela,2/14/20,0,Americas
Vietnam,2/14/20,0,WesternPacific
Zambia,2/14/20,0,Africa
Zimbabwe,2/14/20,0,Africa
Dominica,2/14/20,0,Americas
Grenada,2/14/20,0,Americas
Mozambique,2/14/20,0,Africa
Syria,2/14/20,0,EasternMediterranean
Timor-Leste,2/14/20,0,Asia
Belize,2/14/20,0,Americas
Laos,2/14/20,0,WesternPacific
Libya,2/14/20,0,EasternMediterranean
West Bank and Gaza,2/14/20,0,EasternMediterranean
Guinea-Bissau,2/14/20,0,Africa
Mali,2/14/20,0,Africa
Saint Kitts and Nevis,2/14/20,0,Americas
Canada,2/14/20,0,Americas
Canada,2/14/20,0,Americas
Kosovo,2/14/20,0,Europe
Burma,2/14/20,0,Asia
United Kingdom,2/14/20,0,Europe
United Kingdom,2/14/20,0,Europe
United Kingdom,2/14/20,0,Europe
Botswana,2/14/20,0,Africa
Burundi,2/14/20,0,Africa
Sierra Leone,2/14/20,0,Africa
Malawi,2/14/20,0,Africa
United Kingdom,2/14/20,0,Europe
France,2/14/20,0,Europe
South Sudan,2/14/20,0,Africa
Western Sahara,2/14/20,0,Africa
Sao Tome and Principe,2/14/20,0,Africa
Yemen,2/14/20,0,EasternMediterranean
Comoros,2/14/20,0,Africa
Tajikistan,2/14/20,0,Europe
Lesotho,2/14/20,0,Africa
Afghanistan,2/15/20,0,EasternMediterranean
Albania,2/15/20,0,Europe
Algeria,2/15/20,0,Africa
Andorra,2/15/20,0,Europe
Angola,2/15/20,0,Africa
