Region,Date,CaseCount,WHORegion
France,2/6/20,0,Europe
France,2/6/20,0,Europe
France,2/6/20,0,Europe
France,2/6/20,6,Europe
Gabon,2/6/20,0,Africa
Gambia,2/6/20,0,Africa
Georgia,2/6/20,0,Europe
Germany,2/6/20,12,Europe
Ghana,2/6/20,0,Africa
Greece,2/6/20,0,Europe
Guatemala,2/6/20,0,Americas
Guinea,2/6/20,0,Africa
Guyana,2/6/20,0,Americas
Haiti,2/6/20,0,Americas
Holy See,2/6/20,0,Europe
Honduras,2/6/20,0,Americas
Hungary,2/6/20,0,Europe
Iceland,2/6/20,0,Europe
India,2/6/20,3,Asia
Indonesia,2/6/20,0,Asia
Iran,2/6/20,0,EasternMediterranean
Iraq,2/6/20,0,EasternMediterranean
Ireland,2/6/20,0,Europe
Israel,2/6/20,0,Europe
Italy,2/6/20,2,Europe
Jamaica,2/6/20,0,Americas
Japan,2/6/20,23,WesternPacific
Jordan,2/6/20,0,EasternMediterranean
Kazakhstan,2/6/20,0,Europe
Kenya,2/6/20,0,Africa
South Korea,2/6/20,23,WesternPacific
Kuwait,2/6/20,0,EasternMediterranean
Kyrgyzstan,2/6/20,0,Europe
Latvia,2/6/20,0,Europe
Lebanon,2/6/20,0,EasternMediterranean
Liberia,2/6/20,0,Africa
Liechtenstein,2/6/20,0,Europe
Lithuania,2/6/20,0,Europe
Luxembourg,2/6/20,0,Europe
Madagascar,2/6/20,0,Africa
Malaysia,2/6/20,12,WesternPacific
Maldives,2/6/20,0,Asia
Malta,2/6/20,0,Europe
Mauritania,2/6/20,0,Africa
Mauritius,2/6/20,0,Africa
Mexico,2/6/20,0,Americas
Moldova,2/6/20,0,Europe
Monaco,2/6/20,0,Europe
Mongolia,2/6/20,0,WesternPacific
Montenegro,2/6/20,0,Europe
Morocco,2/6/20,0,EasternMediterranean
Namibia,2/6/20,0,Africa
Nepal,2/6/20,1,Asia
Netherlands,2/6/20,0,Europe
Netherlands,2/6/20,0,Europe
Netherlands,2/6/20,0,Europe
Netherlands,2/6/20,0,Europe
New Zealand,2/6/20,0,WesternPacific
Nicaragua,2/6/20,0,Americas
Niger,2/6/20,0,Africa
Nigeria,2/6/20,0,Africa
North Macedonia,2/6/20,0,Europe
Norway,2/6/20,0,Europe
Oman,2/6/20,0,EasternMediterranean
Pakistan,2/6/20,0,EasternMediterranean
Panama,2/6/20,0,Americas
Papua New Guinea,2/6/20,0,WesternPacific
Paraguay,2/6/20,0,Americas
Peru,2/6/20,0,Americas
Philippines,2/6/20,2,WesternPacific
Poland,2/6/20,0,Europe
Portugal,2/6/20,0,Europe
Qatar,2/6/20,0,EasternMediterranean
Romania,2/6/20,0,Europe
Russia,2/6/20,2,Europe
Rwanda,2/6/20,0,Africa
Saint Lucia,2/6/20,0,Americas
Saint Vincent and the Grenadines,2/6/20,0,Americas
San Marino,2/6/20,0,Europe
Saudi Arabia,2/6/20,0,EasternMediterranean
Senegal,2/6/20,0,Africa
Serbia,2/6/20,0,Europe
Seychelles,2/6/20,0,Africa
Singapore,2/6/20,28,WesternPacific
Slovakia,2/6/20,0,Europe
Slovenia,2/6/20,0,Europe
Somalia,2/6/20,0,EasternMediterranean
South Africa,2/6/20,0,Africa
Spain,2/6/20,1,Europe
Sri Lanka,2/6/20,1,Asia
Sudan,2/6/20,0,EasternMediterranean
Suriname,2/6/20,0,Americas
Sweden,2/6/20,1,Europe
Switzerland,2/6/20,0,Europe
Taiwan*,2/6/20,16,WesternPacific
Tanzania,2/6/20,0,Africa
Thailand,2/6/20,25,Asia
Togo,2/6/20,0,Africa
Trinidad and Tobago,2/6/20,0,Americas
Tunisia,2/6/20,0,EasternMediterranean
Turkey,2/6/20,0,Europe
Uganda,2/6/20,0,Africa
Ukraine,2/6/20,0,Europe
United Arab Emirates,2/6/20,5,EasternMediterranean
United Kingdom,2/6/20,0,Europe
United Kingdom,2/6/20,0,Europe
United Kingdom,2/6/20,0,Europe
United Kingdom,2/6/20,0,Europe
United Kingdom,2/6/20,0,Europe
United Kingdom,2/6/20,0,Europe
United Kingdom,2/6/20,9,Europe
Uruguay,2/6/20,0,Americas
US,2/6/20,11,Americas
Uzbekistan,2/6/20,0,Europe
Venezuela,2/6/20,0,Americas
Vietnam,2/6/20,10,WesternPacific
Zambia,2/6/20,0,Africa
Zimbabwe,2/6/20,0,Africa
Dominica,2/6/20,0,Americas
Grenada,2/6/20,0,Americas
Mozambique,2/6/20,0,Africa
Syria,2/6/20,0,EasternMediterranean
Timor-Leste,2/6/20,0,Asia
Belize,2/6/20,0,Americas
Laos,2/6/20,0,WesternPacific
Libya,2/6/20,0,EasternMediterranean
West Bank and Gaza,2/6/20,0,EasternMediterranean
Guinea-Bissau,2/6/20,0,Africa
Mali,2/6/20,0,Africa
Saint Kitts and Nevis,2/6/20,0,Americas
Canada,2/6/20,0,Americas
Canada,2/6/20,0,Americas
Kosovo,2/6/20,0,Europe
Burma,2/6/20,0,Asia
United Kingdom,2/6/20,0,Europe
United Kingdom,2/6/20,0,Europe
United Kingdom,2/6/20,0,Europe
Botswana,2/6/20,0,Africa
Burundi,2/6/20,0,Africa
Sierra Leone,2/6/20,0,Africa
Malawi,2/6/20,0,Africa
United Kingdom,2/6/20,0,Europe
France,2/6/20,0,Europe
South Sudan,2/6/20,0,Africa
Western Sahara,2/6/20,0,Africa
Sao Tome and Principe,2/6/20,0,Africa
Yemen,2/6/20,0,EasternMediterranean
Comoros,2/6/20,0,Africa
Tajikistan,2/6/20,0,Europe
Lesotho,2/6/20,0,Africa
Afghanistan,2/7/20,0,EasternMediterranean
Albania,2/7/20,0,Europe
Algeria,2/7/20,0,Africa
Andorra,2/7/20,0,Europe
Angola,2/7/20,0,Africa
Antigua and Barbuda,2/7/20,0,Americas
Argentina,2/7/20,0,Americas
Armenia,2/7/20,0,Europe
Australia,2/7/20,0,WesternPacific
Australia,2/7/20,4,WesternPacific
Australia,2/7/20,0,WesternPacific
Australia,2/7/20,5,WesternPacific
Australia,2/7/20,2,WesternPacific
Australia,2/7/20,0,WesternPacific
Australia,2/7/20,4,WesternPacific
Australia,2/7/20,0,WesternPacific
Austria,2/7/20,0,Europe
Azerbaijan,2/7/20,0,Europe
Bahamas,2/7/20,0,Americas
Bahrain,2/7/20,0,EasternMediterranean
Bangladesh,2/7/20,0,Asia
Barbados,2/7/20,0,Americas
Belarus,2/7/20,0,Europe
Belgium,2/7/20,1,Europe
Benin,2/7/20,0,Africa
Bhutan,2/7/20,0,Asia
Bolivia,2/7/20,0,Americas
Bosnia and Herzegovina,2/7/20,0,Europe
Brazil,2/7/20,0,Americas
Brunei,2/7/20,0,WesternPacific
Bulgaria,2/7/20,0,Europe
Burkina Faso,2/7/20,0,Africa
Cabo Verde,2/7/20,0,Africa
Cambodia,2/7/20,1,WesternPacific
Cameroon,2/7/20,0,Africa
Canada,2/7/20,0,Americas
Canada,2/7/20,4,Americas
Canada,2/7/20,0,Americas
Canada,2/7/20,0,Americas
Canada,2/7/20,0,Americas
Canada,2/7/20,0,Americas
Canada,2/7/20,3,Americas
Canada,2/7/20,0,Americas
Canada,2/7/20,0,Americas
Canada,2/7/20,0,Americas
Central African Republic,2/7/20,0,Africa
Chad,2/7/20,0,Africa
Chile,2/7/20,0,Americas
China,2/7/20,665,WesternPacific
China,2/7/20,297,WesternPacific
China,2/7/20,426,WesternPacific
China,2/7/20,224,WesternPacific
China,2/7/20,67,WesternPacific
China,2/7/20,1034,WesternPacific
China,2/7/20,172,WesternPacific
China,2/7/20,81,WesternPacific
China,2/7/20,117,WesternPacific
China,2/7/20,172,WesternPacific
China,2/7/20,277,WesternPacific
China,2/7/20,914,WesternPacific
China,2/7/20,25,WesternPacific
China,2/7/20,24953,WesternPacific
China,2/7/20,772,WesternPacific
China,2/7/20,50,WesternPacific
China,2/7/20,408,WesternPacific
China,2/7/20,661,WesternPacific
China,2/7/20,65,WesternPacific
China,2/7/20,99,WesternPacific
China,2/7/20,10,WesternPacific
China,2/7/20,43,WesternPacific
China,2/7/20,18,WesternPacific
China,2/7/20,184,WesternPacific
China,2/7/20,386,WesternPacific
China,2/7/20,277,WesternPacific
China,2/7/20,104,WesternPacific
China,2/7/20,344,WesternPacific
China,2/7/20,81,WesternPacific
China,2/7/20,1,WesternPacific
China,2/7/20,39,WesternPacific
China,2/7/20,138,WesternPacific
China,2/7/20,1006,WesternPacific
Colombia,2/7/20,0,Americas
Congo (Brazzaville),2/7/20,0,Africa
Congo (Kinshasa),2/7/20,0,Africa
Costa Rica,2/7/20,0,Americas
Cote d'Ivoire,2/7/20,0,Africa
Croatia,2/7/20,0,Europe
Cuba,2/7/20,0,Americas
Cyprus,2/7/20,0,Europe
Czechia,2/7/20,0,Europe
Denmark,2/7/20,0,Europe
Greenland,2/7/20,0,Europe
Denmark,2/7/20,0,Europe
Djibouti,2/7/20,0,EasternMediterranean
Dominican Republic,2/7/20,0,Americas
Ecuador,2/7/20,0,Americas
Egypt,2/7/20,0,EasternMediterranean
El Salvador,2/7/20,0,Americas
Equatorial Guinea,2/7/20,0,Africa
Eritrea,2/7/20,0,Africa
Estonia,2/7/20,0,Europe
Eswatini,2/7/20,0,Africa
Ethiopia,2/7/20,0,Africa
Fiji,2/7/20,0,WesternPacific
Finland,2/7/20,1,Europe
France,2/7/20,0,Europe
France,2/7/20,0,Europe
France,2/7/20,0,Europe
France,2/7/20,0,Europe
France,2/7/20,0,Europe
France,2/7/20,0,Europe
France,2/7/20,0,Europe
France,2/7/20,0,Europe
France,2/7/20,0,Europe
France,2/7/20,6,Europe
Gabon,2/7/20,0,Africa
Gambia,2/7/20,0,Africa
Georgia,2/7/20,0,Europe
Germany,2/7/20,13,Europe
Ghana,2/7/20,0,Africa
Greece,2/7/20,0,Europe
Guatemala,2/7/20,0,Americas
Guinea,2/7/20,0,Africa
Guyana,2/7/20,0,Americas
Haiti,2/7/20,0,Americas
Holy See,2/7/20,0,Europe
Honduras,2/7/20,0,Americas
Hungary,2/7/20,0,Europe
Iceland,2/7/20,0,Europe
India,2/7/20,3,Asia
Indonesia,2/7/20,0,Asia
Iran,2/7/20,0,EasternMediterranean
Iraq,2/7/20,0,EasternMediterranean
Ireland,2/7/20,0,Europe
Israel,2/7/20,0,Europe
Italy,2/7/20,3,Europe
Jamaica,2/7/20,0,Americas
Japan,2/7/20,23,WesternPacific
Jordan,2/7/20,0,EasternMediterranean
Kazakhstan,2/7/20,0,Europe
Kenya,2/7/20,0,Africa
South Korea,2/7/20,24,WesternPacific
Kuwait,2/7/20,0,EasternMediterranean
Kyrgyzstan,2/7/20,0,Europe
Latvia,2/7/20,0,Europe
Lebanon,2/7/20,0,EasternMediterranean
Liberia,2/7/20,0,Africa
Liechtenstein,2/7/20,0,Europe
Lithuania,2/7/20,0,Europe
Luxembourg,2/7/20,0,Europe
Madagascar,2/7/20,0,Africa
Malaysia,2/7/20,12,WesternPacific
Maldives,2/7/20,0,Asia
Malta,2/7/20,0,Europe
Mauritania,2/7/20,0,Africa
Mauritius,2/7/20,0,Africa
Mexico,2/7/20,0,Americas
Moldova,2/7/20,0,Europe
Monaco,2/7/20,0,Europe
Mongolia,2/7/20,0,WesternPacific
Montenegro,2/7/20,0,Europe
Morocco,2/7/20,0,EasternMediterranean
Namibia,2/7/20,0,Africa
Nepal,2/7/20,1,Asia
Netherlands,2/7/20,0,Europe
Netherlands,2/7/20,0,Europe
Netherlands,2/7/20,0,Europe
Netherlands,2/7/20,0,Europe
New Zealand,2/7/20,0,WesternPacific
Nicaragua,2/7/20,0,Americas
Niger,2/7/20,0,Africa
Nigeria,2/7/20,0,Africa
North Macedonia,2/7/20,0,Europe
Norway,2/7/20,0,Europe
Oman,2/7/20,0,EasternMediterranean
Pakistan,2/7/20,0,EasternMediterranean
Panama,2/7/20,0,Americas
Papua New Guinea,2/7/20,0,WesternPacific
Paraguay,2/7/20,0,Americas
Peru,2/7/20,0,Americas
Philippines,2/7/20,3,WesternPacific
Poland,2/7/20,0,Europe
Portugal,2/7/20,0,Europe
Qatar,2/7/20,0,EasternMediterranean
Romania,2/7/20,0,Europe
Russia,2/7/20,2,Europe
Rwanda,2/7/20,0,Africa
Saint Lucia,2/7/20,0,Americas
Saint Vincent and the Grenadines,2/7/20,0,Americas
San Marino,2/7/20,0,Europe
Saudi Arabia,2/7/20,0,EasternMediterranean
Senegal,2/7/20,0,Africa
Serbia,2/7/20,0,Europe
Seychelles,2/7/20,0,Africa
Singapore,2/7/20,30,WesternPacific
Slovakia,2/7/20,0,Europe
Slovenia,2/7/20,0,Europe
Somalia,2/7/20,0,EasternMediterranean
South Africa,2/7/20,0,Africa
Spain,2/7/20,1,Europe
Sri Lanka,2/7/20,1,Asia
Sudan,2/7/20,0,EasternMediterranean
Suriname,2/7/20,0,Americas
Sweden,2/7/20,1,Europe
Switzerland,2/7/20,0,Europe
Taiwan*,2/7/20,16,WesternPacific
Tanzania,2/7/20,0,Africa
Thailand,2/7/20,25,Asia
Togo,2/7/20,0,Africa
Trinidad and Tobago,2/7/20,0,Americas
Tunisia,2/7/20,0,EasternMediterranean
Turkey,2/7/20,0,Europe
Uganda,2/7/20,0,Africa
Ukraine,2/7/20,0,Europe
United Arab Emirates,2/7/20,5,EasternMediterranean
United Kingdom,2/7/20,0,Europe
United Kingdom,2/7/20,0,Europe
United Kingdom,2/7/20,0,Europe
United Kingdom,2/7/20,0,Europe
United Kingdom,2/7/20,0,Europe
United Kingdom,2/7/20,0,Europe
United Kingdom,2/7/20,9,Europe
Uruguay,2/7/20,0,Americas
US,2/7/20,11,Americas
Uzbekistan,2/7/20,0,Europe
Venezuela,2/7/20,0,Americas
Vietnam,2/7/20,10,WesternPacific
Zambia,2/7/20,0,Africa
Zimbabwe,2/7/20,0,Africa
Dominica,2/7/20,0,Americas
Grenada,2/7/20,0,Americas
Mozambique,2/7/20,0,Africa
Syria,2/7/20,0,EasternMediterranean
Timor-Leste,2/7/20,0,Asia
Belize,2/7/20,0,Americas
Laos,2/7/20,0,WesternPacific
Libya,2/7/20,0,EasternMediterranean
West Bank and Gaza,2/7/20,0,EasternMediterranean
Guinea-Bissau,2/7/20,0,Africa
Mali,2/7/20,0,Africa
Saint Kitts and Nevis,2/7/20,0,Americas
Canada,2/7/20,0,Americas
Canada,2/7/20,0,Americas
Kosovo,2/7/20,0,Europe
Burma,2/7/20,0,Asia
United Kingdom,2/7/20,0,Europe
United Kingdom,2/7/20,0,Europe
United Kingdom,2/7/20,0,Europe
Botswana,2/7/20,0,Africa
Burundi,2/7/20,0,Africa
Sierra Leone,2/7/20,0,Africa
Malawi,2/7/20,0,Africa
United Kingdom,2/7/20,0,Europe
France,2/7/20,0,Europe
South Sudan,2/7/20,0,Africa
Western Sahara,2/7/20,0,Africa
Sao Tome and Principe,2/7/20,0,Africa
Yemen,2/7/20,0,EasternMediterranean
Comoros,2/7/20,0,Africa
Tajikistan,2/7/20,0,Europe
Lesotho,2/7/20,0,Africa
Afghanistan,2/8/20,0,EasternMediterranean
Albania,2/8/20,0,Europe
Algeria,2/8/20,0,Africa
Andorra,2/8/20,0,Europe
Angola,2/8/20,0,Africa
Antigua and Barbuda,2/8/20,0,Americas
Argentina,2/8/20,0,Americas
Armenia,2/8/20,0,Europe
Australia,2/8/20,0,WesternPacific
Australia,2/8/20,4,WesternPacific
Australia,2/8/20,0,WesternPacific
Australia,2/8/20,5,WesternPacific
Australia,2/8/20,2,WesternPacific
Australia,2/8/20,0,WesternPacific
Australia,2/8/20,4,WesternPacific
Australia,2/8/20,0,WesternPacific
Austria,2/8/20,0,Europe
Azerbaijan,2/8/20,0,Europe
Bahamas,2/8/20,0,Americas
Bahrain,2/8/20,0,EasternMediterranean
Bangladesh,2/8/20,0,Asia
Barbados,2/8/20,0,Americas
Belarus,2/8/20,0,Europe
Belgium,2/8/20,1,Europe
Benin,2/8/20,0,Africa
Bhutan,2/8/20,0,Asia
Bolivia,2/8/20,0,Americas
Bosnia and Herzegovina,2/8/20,0,Europe
Brazil,2/8/20,0,Americas
Brunei,2/8/20,0,WesternPacific
Bulgaria,2/8/20,0,Europe
Burkina Faso,2/8/20,0,Africa
Cabo Verde,2/8/20,0,Africa
Cambodia,2/8/20,1,WesternPacific
Cameroon,2/8/20,0,Africa
Canada,2/8/20,0,Americas
Canada,2/8/20,4,Americas
Canada,2/8/20,0,Americas
Canada,2/8/20,0,Americas
Canada,2/8/20,0,Americas
Canada,2/8/20,0,Americas
Canada,2/8/20,3,Americas
Canada,2/8/20,0,Americas
Canada,2/8/20,0,Americas
Canada,2/8/20,0,Americas
Central African Republic,2/8/20,0,Africa
Chad,2/8/20,0,Africa
Chile,2/8/20,0,Americas
China,2/8/20,733,WesternPacific
China,2/8/20,315,WesternPacific
China,2/8/20,428,WesternPacific
China,2/8/20,239,WesternPacific
China,2/8/20,79,WesternPacific
China,2/8/20,1095,WesternPacific
China,2/8/20,183,WesternPacific
China,2/8/20,89,WesternPacific
China,2/8/20,124,WesternPacific
China,2/8/20,195,WesternPacific
China,2/8/20,295,WesternPacific
China,2/8/20,981,WesternPacific
China,2/8/20,26,WesternPacific
China,2/8/20,27100,WesternPacific
China,2/8/20,803,WesternPacific
China,2/8/20,52,WesternPacific
China,2/8/20,439,WesternPacific
China,2/8/20,698,WesternPacific
China,2/8/20,69,WesternPacific
China,2/8/20,105,WesternPacific
China,2/8/20,10,WesternPacific
China,2/8/20,45,WesternPacific
China,2/8/20,18,WesternPacific
China,2/8/20,195,WesternPacific
China,2/8/20,416,WesternPacific
China,2/8/20,286,WesternPacific
China,2/8/20,115,WesternPacific
China,2/8/20,364,WesternPacific
China,2/8/20,88,WesternPacific
China,2/8/20,1,WesternPacific
China,2/8/20,42,WesternPacific
China,2/8/20,138,WesternPacific
China,2/8/20,1048,WesternPacific
Colombia,2/8/20,0,Americas
Congo (Brazzaville),2/8/20,0,Africa
Congo (Kinshasa),2/8/20,0,Africa
Costa Rica,2/8/20,0,Americas
Cote d'Ivoire,2/8/20,0,Africa
Croatia,2/8/20,0,Europe
Cuba,2/8/20,0,Americas
Cyprus,2/8/20,0,Europe
Czechia,2/8/20,0,Europe
Denmark,2/8/20,0,Europe
Greenland,2/8/20,0,Europe
Denmark,2/8/20,0,Europe
Djibouti,2/8/20,0,EasternMediterranean
Dominican Republic,2/8/20,0,Americas
Ecuador,2/8/20,0,Americas
Egypt,2/8/20,0,EasternMediterranean
El Salvador,2/8/20,0,Americas
Equatorial Guinea,2/8/20,0,Africa
Eritrea,2/8/20,0,Africa
Estonia,2/8/20,0,Europe
Eswatini,2/8/20,0,Africa
Ethiopia,2/8/20,0,Africa
Fiji,2/8/20,0,WesternPacific
Finland,2/8/20,1,Europe
France,2/8/20,0,Europe
France,2/8/20,0,Europe
France,2/8/20,0,Europe
France,2/8/20,0,Europe
France,2/8/20,0,Europe
France,2/8/20,0,Europe
France,2/8/20,0,Europe
France,2/8/20,0,Europe
France,2/8/20,0,Europe
France,2/8/20,11,Europe
Gabon,2/8/20,0,Africa
Gambia,2/8/20,0,Africa
Georgia,2/8/20,0,Europe
Germany,2/8/20,13,Europe
Ghana,2/8/20,0,Africa
Greece,2/8/20,0,Europe
Guatemala,2/8/20,0,Americas
Guinea,2/8/20,0,Africa
Guyana,2/8/20,0,Americas
Haiti,2/8/20,0,Americas
Holy See,2/8/20,0,Europe
Honduras,2/8/20,0,Americas
Hungary,2/8/20,0,Europe
Iceland,2/8/20,0,Europe
India,2/8/20,3,Asia
Indonesia,2/8/20,0,Asia
Iran,2/8/20,0,EasternMediterranean
Iraq,2/8/20,0,EasternMediterranean
Ireland,2/8/20,0,Europe
Israel,2/8/20,0,Europe
Italy,2/8/20,3,Europe
Jamaica,2/8/20,0,Americas
Japan,2/8/20,24,WesternPacific
Jordan,2/8/20,0,EasternMediterranean
Kazakhstan,2/8/20,0,Europe
Kenya,2/8/20,0,Africa
South Korea,2/8/20,24,WesternPacific
Kuwait,2/8/20,0,EasternMediterranean
Kyrgyzstan,2/8/20,0,Europe
Latvia,2/8/20,0,Europe
Lebanon,2/8/20,0,EasternMediterranean
Liberia,2/8/20,0,Africa
Liechtenstein,2/8/20,0,Europe
Lithuania,2/8/20,0,Europe
Luxembourg,2/8/20,0,Europe
Madagascar,2/8/20,0,Africa
Malaysia,2/8/20,16,WesternPacific
Maldives,2/8/20,0,Asia
Malta,2/8/20,0,Europe
Mauritania,2/8/20,0,Africa
Mauritius,2/8/20,0,Africa
Mexico,2/8/20,0,Americas
Moldova,2/8/20,0,Europe
Monaco,2/8/20,0,Europe
Mongolia,2/8/20,0,WesternPacific
Montenegro,2/8/20,0,Europe
Morocco,2/8/20,0,EasternMediterranean
Namibia,2/8/20,0,Africa
Nepal,2/8/20,1,Asia
Netherlands,2/8/20,0,Europe
Netherlands,2/8/20,0,Europe
Netherlands,2/8/20,0,Europe
Netherlands,2/8/20,0,Europe
New Zealand,2/8/20,0,WesternPacific
Nicaragua,2/8/20,0,Americas
Niger,2/8/20,0,Africa
Nigeria,2/8/20,0,Africa
North Macedonia,2/8/20,0,Europe
Norway,2/8/20,0,Europe
Oman,2/8/20,0,EasternMediterranean
Pakistan,2/8/20,0,EasternMediterranean
Panama,2/8/20,0,Americas
Papua New Guinea,2/8/20,0,WesternPacific
Paraguay,2/8/20,0,Americas
Peru,2/8/20,0,Americas
Philippines,2/8/20,3,WesternPacific
Poland,2/8/20,0,Europe
Portugal,2/8/20,0,Europe
Qatar,2/8/20,0,EasternMediterranean
Romania,2/8/20,0,Europe
Russia,2/8/20,2,Europe
Rwanda,2/8/20,0,Africa
Saint Lucia,2/8/20,0,Americas
Saint Vincent and the Grenadines,2/8/20,0,Americas
San Marino,2/8/20,0,Europe
Saudi Arabia,2/8/20,0,EasternMediterranean
Senegal,2/8/20,0,Africa
Serbia,2/8/20,0,Europe
Seychelles,2/8/20,0,Africa
Singapore,2/8/20,33,WesternPacific
Slovakia,2/8/20,0,Europe
Slovenia,2/8/20,0,Europe
Somalia,2/8/20,0,EasternMediterranean
South Africa,2/8/20,0,Africa
Spain,2/8/20,1,Europe
Sri Lanka,2/8/20,1,Asia
Sudan,2/8/20,0,EasternMediterranean
Suriname,2/8/20,0,Americas
Sweden,2/8/20,1,Europe
Switzerland,2/8/20,0,Europe
Taiwan*,2/8/20,17,WesternPacific
Tanzania,2/8/20,0,Africa
Thailand,2/8/20,32,Asia
Togo,2/8/20,0,Africa
Trinidad and Tobago,2/8/20,0,Americas
Tunisia,2/8/20,0,EasternMediterranean
Turkey,2/8/20,0,Europe
Uganda,2/8/20,0,Africa
Ukraine,2/8/20,0,Europe
United Arab Emirates,2/8/20,7,EasternMediterranean
United Kingdom,2/8/20,0,Europe
United Kingdom,2/8/20,0,Europe
United Kingdom,2/8/20,0,Europe
United Kingdom,2/8/20,0,Europe
United Kingdom,2/8/20,0,Europe
United Kingdom,2/8/20,0,Europe
United Kingdom,2/8/20,13,Europe
Uruguay,2/8/20,0,Americas
US,2/8/20,11,Americas
Uzbekistan,2/8/20,0,Europe
Venezuela,2/8/20,0,Americas
Vietnam,2/8/20,13,WesternPacific
Zambia,2/8/20,0,Africa
Zimbabwe,2/8/20,0,Africa
Dominica,2/8/20,0,Americas
Grenada,2/8/20,0,Americas
Mozambique,2/8/20,0,Africa
Syria,2/8/20,0,EasternMediterranean
Timor-Leste,2/8/20,0,Asia
Belize,2/8/20,0,Americas
Laos,2/8/20,0,WesternPacific
Libya,2/8/20,0,EasternMediterranean
West Bank and Gaza,2/8/20,0,EasternMediterranean
Guinea-Bissau,2/8/20,0,Africa
Mali,2/8/20,0,Africa
Saint Kitts and Nevis,2/8/20,0,Americas
Canada,2/8/20,0,Americas
Canada,2/8/20,0,Americas
Kosovo,2/8/20,0,Europe
Burma,2/8/20,0,Asia
United Kingdom,2/8/20,0,Europe
United Kingdom,2/8/20,0,Europe
United Kingdom,2/8/20,0,Europe
Botswana,2/8/20,0,Africa
Burundi,2/8/20,0,Africa
Sierra Leone,2/8/20,0,Africa
Malawi,2/8/20,0,Africa
United Kingdom,2/8/20,0,Europe
France,2/8/20,0,Europe
South Sudan,2/8/20,0,Africa
Western Sahara,2/8/20,0,Africa
Sao Tome and Principe,2/8/20,0,Africa
Yemen,2/8/20,0,EasternMediterranean
Comoros,2/8/20,0,Africa
Tajikistan,2/8/20,0,Europe
Lesotho,2/8/20,0,Africa
Afghanistan,2/9/20,0,EasternMediterranean
Albania,2/9/20,0,Europe
Algeria,2/9/20,0,Africa
Andorra,2/9/20,0,Europe
Angola,2/9/20,0,Africa
Antigua and Barbuda,2/9/20,0,Americas
Argentina,2/9/20,0,Americas
Armenia,2/9/20,0,Europe
Australia,2/9/20,0,WesternPacific
Australia,2/9/20,4,WesternPacific
Australia,2/9/20,0,WesternPacific
Australia,2/9/20,5,WesternPacific
Australia,2/9/20,2,WesternPacific
Australia,2/9/20,0,WesternPacific
Australia,2/9/20,4,WesternPacific
Australia,2/9/20,0,WesternPacific
Austria,2/9/20,0,Europe
Azerbaijan,2/9/20,0,Europe
Bahamas,2/9/20,0,Americas
Bahrain,2/9/20,0,EasternMediterranean
Bangladesh,2/9/20,0,Asia
Barbados,2/9/20,0,Americas
Belarus,2/9/20,0,Europe
Belgium,2/9/20,1,Europe
Benin,2/9/20,0,Africa
Bhutan,2/9/20,0,Asia
Bolivia,2/9/20,0,Americas
Bosnia and Herzegovina,2/9/20,0,Europe
Brazil,2/9/20,0,Americas
Brunei,2/9/20,0,WesternPacific
Bulgaria,2/9/20,0,Europe
Burkina Faso,2/9/20,0,Africa
Cabo Verde,2/9/20,0,Africa
Cambodia,2/9/20,1,WesternPacific
Cameroon,2/9/20,0,Africa
Canada,2/9/20,0,Americas
Canada,2/9/20,4,Americas
Canada,2/9/20,0,Americas
Canada,2/9/20,0,Americas
Canada,2/9/20,0,Americas
Canada,2/9/20,0,Americas
Canada,2/9/20,3,Americas
Canada,2/9/20,0,Americas
Canada,2/9/20,0,Americas
Canada,2/9/20,0,Americas
Central African Republic,2/9/20,0,Africa
Chad,2/9/20,0,Africa
Chile,2/9/20,0,Americas
China,2/9/20,779,WesternPacific
China,2/9/20,326,WesternPacific
China,2/9/20,468,WesternPacific
China,2/9/20,250,WesternPacific
China,2/9/20,83,WesternPacific
China,2/9/20,1131,WesternPacific
China,2/9/20,195,WesternPacific
China,2/9/20,99,WesternPacific
China,2/9/20,131,WesternPacific
China,2/9/20,206,WesternPacific
China,2/9/20,307,WesternPacific
China,2/9/20,1033,WesternPacific
China,2/9/20,29,WesternPacific
China,2/9/20,29631,WesternPacific
China,2/9/20,838,WesternPacific
China,2/9/20,54,WesternPacific
China,2/9/20,468,WesternPacific
China,2/9/20,740,WesternPacific
China,2/9/20,78,WesternPacific
China,2/9/20,107,WesternPacific
China,2/9/20,10,WesternPacific
China,2/9/20,45,WesternPacific
China,2/9/20,18,WesternPacific
China,2/9/20,208,WesternPacific
China,2/9/20,444,WesternPacific
China,2/9/20,293,WesternPacific
China,2/9/20,119,WesternPacific
China,2/9/20,386,WesternPacific
China,2/9/20,91,WesternPacific
China,2/9/20,1,WesternPacific
China,2/9/20,45,WesternPacific
China,2/9/20,141,WesternPacific
China,2/9/20,1075,WesternPacific
Colombia,2/9/20,0,Americas
Congo (Brazzaville),2/9/20,0,Africa
Congo (Kinshasa),2/9/20,0,Africa
Costa Rica,2/9/20,0,Americas
Cote d'Ivoire,2/9/20,0,Africa
Croatia,2/9/20,0,Europe
Cuba,2/9/20,0,Americas
Cyprus,2/9/20,0,Europe
Czechia,2/9/20,0,Europe
Denmark,2/9/20,0,Europe
Greenland,2/9/20,0,Europe
Denmark,2/9/20,0,Europe
Djibouti,2/9/20,0,EasternMediterranean
Dominican Republic,2/9/20,0,Americas
