Region,Date,CaseCount,WHORegion
Ecuador,3/12/20,0,Americas
Egypt,3/12/20,27,EasternMediterranean
El Salvador,3/12/20,0,Americas
Equatorial Guinea,3/12/20,0,Africa
Eritrea,3/12/20,0,Africa
Estonia,3/12/20,0,Europe
Eswatini,3/12/20,0,Africa
Ethiopia,3/12/20,0,Africa
Fiji,3/12/20,0,WesternPacific
Finland,3/12/20,1,Europe
France,3/12/20,0,Europe
France,3/12/20,0,Europe
France,3/12/20,0,Europe
France,3/12/20,0,Europe
France,3/12/20,0,Europe
France,3/12/20,0,Europe
France,3/12/20,0,Europe
France,3/12/20,0,Europe
France,3/12/20,0,Europe
France,3/12/20,12,Europe
Gabon,3/12/20,0,Africa
Gambia,3/12/20,0,Africa
Georgia,3/12/20,0,Europe
Germany,3/12/20,25,Europe
Ghana,3/12/20,0,Africa
Greece,3/12/20,0,Europe
Guatemala,3/12/20,0,Americas
Guinea,3/12/20,0,Africa
Guyana,3/12/20,0,Americas
Haiti,3/12/20,0,Americas
Holy See,3/12/20,0,Europe
Honduras,3/12/20,0,Americas
Hungary,3/12/20,0,Europe
Iceland,3/12/20,1,Europe
India,3/12/20,4,Asia
Indonesia,3/12/20,2,Asia
Iran,3/12/20,2959,EasternMediterranean
Iraq,3/12/20,15,EasternMediterranean
Ireland,3/12/20,0,Europe
Israel,3/12/20,4,Europe
Italy,3/12/20,1045,Europe
Jamaica,3/12/20,0,Americas
Japan,3/12/20,118,WesternPacific
Jordan,3/12/20,0,EasternMediterranean
Kazakhstan,3/12/20,0,Europe
Kenya,3/12/20,0,Africa
South Korea,3/12/20,333,WesternPacific
Kuwait,3/12/20,5,EasternMediterranean
Kyrgyzstan,3/12/20,0,Europe
Latvia,3/12/20,1,Europe
Lebanon,3/12/20,1,EasternMediterranean
Liberia,3/12/20,0,Africa
Liechtenstein,3/12/20,1,Europe
Lithuania,3/12/20,0,Europe
Luxembourg,3/12/20,0,Europe
Madagascar,3/12/20,0,Africa
Malaysia,3/12/20,26,WesternPacific
Maldives,3/12/20,0,Asia
Malta,3/12/20,0,Europe
Mauritania,3/12/20,0,Africa
Mauritius,3/12/20,0,Africa
Mexico,3/12/20,4,Americas
Moldova,3/12/20,0,Europe
Monaco,3/12/20,0,Europe
Mongolia,3/12/20,0,WesternPacific
Montenegro,3/12/20,0,Europe
Morocco,3/12/20,0,EasternMediterranean
Namibia,3/12/20,0,Africa
Nepal,3/12/20,1,Asia
Netherlands,3/12/20,0,Europe
Netherlands,3/12/20,0,Europe
Netherlands,3/12/20,0,Europe
Netherlands,3/12/20,0,Europe
New Zealand,3/12/20,0,WesternPacific
Nicaragua,3/12/20,0,Americas
Niger,3/12/20,0,Africa
Nigeria,3/12/20,0,Africa
North Macedonia,3/12/20,0,Europe
Norway,3/12/20,1,Europe
Oman,3/12/20,9,EasternMediterranean
Pakistan,3/12/20,2,EasternMediterranean
Panama,3/12/20,0,Americas
Papua New Guinea,3/12/20,0,WesternPacific
Paraguay,3/12/20,0,Americas
Peru,3/12/20,0,Americas
Philippines,3/12/20,2,WesternPacific
Poland,3/12/20,0,Europe
Portugal,3/12/20,0,Europe
Qatar,3/12/20,0,EasternMediterranean
Romania,3/12/20,6,Europe
Russia,3/12/20,3,Europe
Rwanda,3/12/20,0,Africa
Saint Lucia,3/12/20,0,Americas
Saint Vincent and the Grenadines,3/12/20,0,Americas
San Marino,3/12/20,0,Europe
Saudi Arabia,3/12/20,1,EasternMediterranean
Senegal,3/12/20,1,Africa
Serbia,3/12/20,0,Europe
Seychelles,3/12/20,0,Africa
Singapore,3/12/20,96,WesternPacific
Slovakia,3/12/20,0,Europe
Slovenia,3/12/20,0,Europe
Somalia,3/12/20,0,EasternMediterranean
South Africa,3/12/20,0,Africa
Spain,3/12/20,183,Europe
Sri Lanka,3/12/20,1,Asia
Sudan,3/12/20,0,EasternMediterranean
Suriname,3/12/20,0,Americas
Sweden,3/12/20,0,Europe
Switzerland,3/12/20,4,Europe
Taiwan*,3/12/20,20,WesternPacific
Tanzania,3/12/20,0,Africa
Thailand,3/12/20,34,Asia
Togo,3/12/20,0,Africa
Trinidad and Tobago,3/12/20,0,Americas
Tunisia,3/12/20,0,EasternMediterranean
Turkey,3/12/20,0,Europe
Uganda,3/12/20,0,Africa
Ukraine,3/12/20,0,Europe
United Arab Emirates,3/12/20,17,EasternMediterranean
United Kingdom,3/12/20,0,Europe
United Kingdom,3/12/20,0,Europe
United Kingdom,3/12/20,0,Europe
United Kingdom,3/12/20,1,Europe
United Kingdom,3/12/20,0,Europe
United Kingdom,3/12/20,0,Europe
United Kingdom,3/12/20,18,Europe
Uruguay,3/12/20,0,Americas
US,3/12/20,12,Americas
Uzbekistan,3/12/20,0,Europe
Venezuela,3/12/20,0,Americas
Vietnam,3/12/20,16,WesternPacific
Zambia,3/12/20,0,Africa
Zimbabwe,3/12/20,0,Africa
Dominica,3/12/20,0,Americas
Grenada,3/12/20,0,Americas
Mozambique,3/12/20,0,Africa
Syria,3/12/20,0,EasternMediterranean
Timor-Leste,3/12/20,0,Asia
Belize,3/12/20,0,Americas
Laos,3/12/20,0,WesternPacific
Libya,3/12/20,0,EasternMediterranean
West Bank and Gaza,3/12/20,0,EasternMediterranean
Guinea-Bissau,3/12/20,0,Africa
Mali,3/12/20,0,Africa
Saint Kitts and Nevis,3/12/20,0,Americas
Canada,3/12/20,0,Americas
Canada,3/12/20,0,Americas
Kosovo,3/12/20,0,Europe
Burma,3/12/20,0,Asia
United Kingdom,3/12/20,0,Europe
United Kingdom,3/12/20,0,Europe
United Kingdom,3/12/20,0,Europe
Botswana,3/12/20,0,Africa
Burundi,3/12/20,0,Africa
Sierra Leone,3/12/20,0,Africa
Malawi,3/12/20,0,Africa
United Kingdom,3/12/20,0,Europe
France,3/12/20,0,Europe
South Sudan,3/12/20,0,Africa
Western Sahara,3/12/20,0,Africa
Sao Tome and Principe,3/12/20,0,Africa
Yemen,3/12/20,0,EasternMediterranean
Comoros,3/12/20,0,Africa
Tajikistan,3/12/20,0,Europe
Lesotho,3/12/20,0,Africa
Afghanistan,3/13/20,0,EasternMediterranean
Albania,3/13/20,0,Europe
Algeria,3/13/20,8,Africa
Andorra,3/13/20,0,Europe
Angola,3/13/20,0,Africa
Antigua and Barbuda,3/13/20,0,Americas
Argentina,3/13/20,0,Americas
Armenia,3/13/20,0,Europe
Australia,3/13/20,0,WesternPacific
Australia,3/13/20,4,WesternPacific
Australia,3/13/20,0,WesternPacific
Australia,3/13/20,8,WesternPacific
Australia,3/13/20,3,WesternPacific
Australia,3/13/20,0,WesternPacific
Australia,3/13/20,8,WesternPacific
Australia,3/13/20,0,WesternPacific
Austria,3/13/20,6,Europe
Azerbaijan,3/13/20,3,Europe
Bahamas,3/13/20,0,Americas
Bahrain,3/13/20,44,EasternMediterranean
Bangladesh,3/13/20,0,Asia
Barbados,3/13/20,0,Americas
Belarus,3/13/20,3,Europe
Belgium,3/13/20,1,Europe
Benin,3/13/20,0,Africa
Bhutan,3/13/20,0,Asia
Bolivia,3/13/20,0,Americas
Bosnia and Herzegovina,3/13/20,0,Europe
Brazil,3/13/20,0,Americas
Brunei,3/13/20,0,WesternPacific
Bulgaria,3/13/20,0,Europe
Burkina Faso,3/13/20,0,Africa
Cabo Verde,3/13/20,0,Africa
Cambodia,3/13/20,1,WesternPacific
Cameroon,3/13/20,0,Africa
Canada,3/13/20,0,Americas
Canada,3/13/20,0,Americas
Canada,3/13/20,0,Americas
Canada,3/13/20,0,Americas
Canada,3/13/20,0,Americas
Canada,3/13/20,0,Americas
Canada,3/13/20,0,Americas
Canada,3/13/20,0,Americas
Canada,3/13/20,0,Americas
Canada,3/13/20,0,Americas
Central African Republic,3/13/20,0,Africa
Chad,3/13/20,0,Africa
Chile,3/13/20,0,Americas
China,3/13/20,984,WesternPacific
China,3/13/20,342,WesternPacific
China,3/13/20,566,WesternPacific
China,3/13/20,295,WesternPacific
China,3/13/20,88,WesternPacific
China,3/13/20,1296,WesternPacific
China,3/13/20,243,WesternPacific
China,3/13/20,140,WesternPacific
China,3/13/20,160,WesternPacific
China,3/13/20,0,WesternPacific
China,3/13/20,446,WesternPacific
China,3/13/20,0,WesternPacific
China,3/13/20,77,WesternPacific
China,3/13/20,51553,WesternPacific
China,3/13/20,1005,WesternPacific
China,3/13/20,71,WesternPacific
China,3/13/20,630,WesternPacific
China,3/13/20,934,WesternPacific
China,3/13/20,91,WesternPacific
China,3/13/20,112,WesternPacific
China,3/13/20,10,WesternPacific
China,3/13/20,72,WesternPacific
China,3/13/20,18,WesternPacific
China,3/13/20,232,WesternPacific
China,3/13/20,739,WesternPacific
China,3/13/20,324,WesternPacific
China,3/13/20,133,WesternPacific
China,3/13/20,503,WesternPacific
China,3/13/20,132,WesternPacific
China,3/13/20,1,WesternPacific
China,3/13/20,73,WesternPacific
China,3/13/20,170,WesternPacific
China,3/13/20,1197,WesternPacific
Colombia,3/13/20,0,Americas
Congo (Brazzaville),3/13/20,0,Africa
Congo (Kinshasa),3/13/20,0,Africa
Costa Rica,3/13/20,0,Americas
Cote d'Ivoire,3/13/20,0,Africa
Croatia,3/13/20,1,Europe
Cuba,3/13/20,0,Americas
Cyprus,3/13/20,0,Europe
Czechia,3/13/20,0,Europe
Denmark,3/13/20,0,Europe
Greenland,3/13/20,0,Europe
Denmark,3/13/20,1,Europe
Djibouti,3/13/20,0,EasternMediterranean
Dominican Republic,3/13/20,0,Americas
Ecuador,3/13/20,0,Americas
Egypt,3/13/20,27,EasternMediterranean
El Salvador,3/13/20,0,Americas
Equatorial Guinea,3/13/20,0,Africa
Eritrea,3/13/20,0,Africa
Estonia,3/13/20,0,Europe
Eswatini,3/13/20,0,Africa
Ethiopia,3/13/20,0,Africa
Fiji,3/13/20,0,WesternPacific
Finland,3/13/20,1,Europe
France,3/13/20,0,Europe
France,3/13/20,0,Europe
France,3/13/20,0,Europe
France,3/13/20,0,Europe
France,3/13/20,0,Europe
France,3/13/20,0,Europe
France,3/13/20,0,Europe
France,3/13/20,0,Europe
France,3/13/20,0,Europe
France,3/13/20,12,Europe
Gabon,3/13/20,0,Africa
Gambia,3/13/20,0,Africa
Georgia,3/13/20,0,Europe
Germany,3/13/20,46,Europe
Ghana,3/13/20,0,Africa
Greece,3/13/20,0,Europe
Guatemala,3/13/20,0,Americas
Guinea,3/13/20,0,Africa
Guyana,3/13/20,0,Americas
Haiti,3/13/20,0,Americas
Holy See,3/13/20,0,Europe
Honduras,3/13/20,0,Americas
Hungary,3/13/20,0,Europe
Iceland,3/13/20,1,Europe
India,3/13/20,4,Asia
Indonesia,3/13/20,2,Asia
Iran,3/13/20,2959,EasternMediterranean
Iraq,3/13/20,24,EasternMediterranean
Ireland,3/13/20,0,Europe
Israel,3/13/20,4,Europe
Italy,3/13/20,1439,Europe
Jamaica,3/13/20,0,Americas
Japan,3/13/20,118,WesternPacific
Jordan,3/13/20,1,EasternMediterranean
Kazakhstan,3/13/20,0,Europe
Kenya,3/13/20,0,Africa
South Korea,3/13/20,510,WesternPacific
Kuwait,3/13/20,5,EasternMediterranean
Kyrgyzstan,3/13/20,0,Europe
Latvia,3/13/20,1,Europe
Lebanon,3/13/20,1,EasternMediterranean
Liberia,3/13/20,0,Africa
Liechtenstein,3/13/20,1,Europe
Lithuania,3/13/20,0,Europe
Luxembourg,3/13/20,0,Europe
Madagascar,3/13/20,0,Africa
Malaysia,3/13/20,26,WesternPacific
Maldives,3/13/20,0,Asia
Malta,3/13/20,1,Europe
Mauritania,3/13/20,0,Africa
Mauritius,3/13/20,0,Africa
Mexico,3/13/20,4,Americas
Moldova,3/13/20,0,Europe
Monaco,3/13/20,0,Europe
Mongolia,3/13/20,0,WesternPacific
Montenegro,3/13/20,0,Europe
Morocco,3/13/20,1,EasternMediterranean
Namibia,3/13/20,0,Africa
Nepal,3/13/20,1,Asia
Netherlands,3/13/20,0,Europe
Netherlands,3/13/20,0,Europe
Netherlands,3/13/20,0,Europe
Netherlands,3/13/20,0,Europe
New Zealand,3/13/20,0,WesternPacific
Nicaragua,3/13/20,0,Americas
Niger,3/13/20,0,Africa
Nigeria,3/13/20,0,Africa
North Macedonia,3/13/20,1,Europe
Norway,3/13/20,1,Europe
Oman,3/13/20,9,EasternMediterranean
Pakistan,3/13/20,2,EasternMediterranean
Panama,3/13/20,0,Americas
Papua New Guinea,3/13/20,0,WesternPacific
Paraguay,3/13/20,0,Americas
Peru,3/13/20,0,Americas
Philippines,3/13/20,2,WesternPacific
Poland,3/13/20,0,Europe
Portugal,3/13/20,1,Europe
Qatar,3/13/20,0,EasternMediterranean
Romania,3/13/20,7,Europe
Russia,3/13/20,3,Europe
Rwanda,3/13/20,0,Africa
Saint Lucia,3/13/20,0,Americas
Saint Vincent and the Grenadines,3/13/20,0,Americas
San Marino,3/13/20,0,Europe
Saudi Arabia,3/13/20,1,EasternMediterranean
Senegal,3/13/20,1,Africa
Serbia,3/13/20,0,Europe
Seychelles,3/13/20,0,Africa
Singapore,3/13/20,97,WesternPacific
Slovakia,3/13/20,0,Europe
Slovenia,3/13/20,0,Europe
Somalia,3/13/20,0,EasternMediterranean
South Africa,3/13/20,0,Africa
Spain,3/13/20,193,Europe
Sri Lanka,3/13/20,1,Asia
Sudan,3/13/20,0,EasternMediterranean
Suriname,3/13/20,0,Americas
Sweden,3/13/20,0,Europe
Switzerland,3/13/20,4,Europe
Taiwan*,3/13/20,20,WesternPacific
Tanzania,3/13/20,0,Africa
Thailand,3/13/20,35,Asia
Togo,3/13/20,0,Africa
Trinidad and Tobago,3/13/20,0,Americas
Tunisia,3/13/20,0,EasternMediterranean
Turkey,3/13/20,0,Europe
Uganda,3/13/20,0,Africa
Ukraine,3/13/20,0,Europe
United Arab Emirates,3/13/20,17,EasternMediterranean
United Kingdom,3/13/20,0,Europe
United Kingdom,3/13/20,0,Europe
United Kingdom,3/13/20,0,Europe
United Kingdom,3/13/20,1,Europe
United Kingdom,3/13/20,0,Europe
United Kingdom,3/13/20,0,Europe
United Kingdom,3/13/20,18,Europe
Uruguay,3/13/20,0,Americas
US,3/13/20,12,Americas
Uzbekistan,3/13/20,0,Europe
Venezuela,3/13/20,0,Americas
Vietnam,3/13/20,16,WesternPacific
Zambia,3/13/20,0,Africa
Zimbabwe,3/13/20,0,Africa
Dominica,3/13/20,0,Americas
Grenada,3/13/20,0,Americas
Mozambique,3/13/20,0,Africa
Syria,3/13/20,0,EasternMediterranean
Timor-Leste,3/13/20,0,Asia
Belize,3/13/20,0,Americas
Laos,3/13/20,0,WesternPacific
Libya,3/13/20,0,EasternMediterranean
West Bank and Gaza,3/13/20,0,EasternMediterranean
Guinea-Bissau,3/13/20,0,Africa
Mali,3/13/20,0,Africa
Saint Kitts and Nevis,3/13/20,0,Americas
Canada,3/13/20,0,Americas
Canada,3/13/20,0,Americas
Kosovo,3/13/20,0,Europe
Burma,3/13/20,0,Asia
United Kingdom,3/13/20,0,Europe
United Kingdom,3/13/20,0,Europe
United Kingdom,3/13/20,0,Europe
Botswana,3/13/20,0,Africa
Burundi,3/13/20,0,Africa
Sierra Leone,3/13/20,0,Africa
Malawi,3/13/20,0,Africa
United Kingdom,3/13/20,0,Europe
France,3/13/20,0,Europe
South Sudan,3/13/20,0,Africa
Western Sahara,3/13/20,0,Africa
Sao Tome and Principe,3/13/20,0,Africa
Yemen,3/13/20,0,EasternMediterranean
Comoros,3/13/20,0,Africa
Tajikistan,3/13/20,0,Europe
Lesotho,3/13/20,0,Africa
Afghanistan,3/14/20,0,EasternMediterranean
Albania,3/14/20,0,Europe
Algeria,3/14/20,12,Africa
Andorra,3/14/20,1,Europe
Angola,3/14/20,0,Africa
Antigua and Barbuda,3/14/20,0,Americas
Argentina,3/14/20,1,Americas
Armenia,3/14/20,0,Europe
Australia,3/14/20,0,WesternPacific
Australia,3/14/20,4,WesternPacific
Australia,3/14/20,0,WesternPacific
Australia,3/14/20,8,WesternPacific
Australia,3/14/20,3,WesternPacific
Australia,3/14/20,0,WesternPacific
Australia,3/14/20,8,WesternPacific
Australia,3/14/20,0,WesternPacific
Austria,3/14/20,6,Europe
Azerbaijan,3/14/20,3,Europe
Bahamas,3/14/20,0,Americas
Bahrain,3/14/20,44,EasternMediterranean
Bangladesh,3/14/20,0,Asia
Barbados,3/14/20,0,Americas
Belarus,3/14/20,3,Europe
Belgium,3/14/20,1,Europe
Benin,3/14/20,0,Africa
Bhutan,3/14/20,0,Asia
Bolivia,3/14/20,0,Americas
Bosnia and Herzegovina,3/14/20,0,Europe
Brazil,3/14/20,0,Americas
Brunei,3/14/20,0,WesternPacific
Bulgaria,3/14/20,0,Europe
Burkina Faso,3/14/20,0,Africa
Cabo Verde,3/14/20,0,Africa
Cambodia,3/14/20,1,WesternPacific
Cameroon,3/14/20,0,Africa
Canada,3/14/20,0,Americas
Canada,3/14/20,0,Americas
Canada,3/14/20,0,Americas
Canada,3/14/20,0,Americas
Canada,3/14/20,0,Americas
Canada,3/14/20,0,Americas
Canada,3/14/20,0,Americas
Canada,3/14/20,0,Americas
Canada,3/14/20,0,Americas
Canada,3/14/20,0,Americas
Central African Republic,3/14/20,0,Africa
Chad,3/14/20,0,Africa
Chile,3/14/20,0,Americas
China,3/14/20,984,WesternPacific
China,3/14/20,349,WesternPacific
China,3/14/20,569,WesternPacific
China,3/14/20,295,WesternPacific
China,3/14/20,89,WesternPacific
China,3/14/20,1299,WesternPacific
China,3/14/20,243,WesternPacific
China,3/14/20,143,WesternPacific
China,3/14/20,160,WesternPacific
China,3/14/20,0,WesternPacific
China,3/14/20,447,WesternPacific
China,3/14/20,0,WesternPacific
China,3/14/20,78,WesternPacific
China,3/14/20,52960,WesternPacific
China,3/14/20,1014,WesternPacific
China,3/14/20,71,WesternPacific
China,3/14/20,630,WesternPacific
China,3/14/20,934,WesternPacific
China,3/14/20,91,WesternPacific
China,3/14/20,113,WesternPacific
China,3/14/20,10,WesternPacific
China,3/14/20,73,WesternPacific
China,3/14/20,18,WesternPacific
China,3/14/20,232,WesternPacific
China,3/14/20,741,WesternPacific
China,3/14/20,324,WesternPacific
China,3/14/20,133,WesternPacific
China,3/14/20,511,WesternPacific
China,3/14/20,132,WesternPacific
China,3/14/20,1,WesternPacific
China,3/14/20,73,WesternPacific
China,3/14/20,172,WesternPacific
China,3/14/20,1211,WesternPacific
Colombia,3/14/20,0,Americas
Congo (Brazzaville),3/14/20,0,Africa
Congo (Kinshasa),3/14/20,0,Africa
Costa Rica,3/14/20,0,Americas
Cote d'Ivoire,3/14/20,0,Africa
Croatia,3/14/20,1,Europe
Cuba,3/14/20,0,Americas
Cyprus,3/14/20,0,Europe
Czechia,3/14/20,0,Europe
Denmark,3/14/20,0,Europe
Greenland,3/14/20,0,Europe
Denmark,3/14/20,1,Europe
Djibouti,3/14/20,0,EasternMediterranean
Dominican Republic,3/14/20,0,Americas
Ecuador,3/14/20,0,Americas
Egypt,3/14/20,27,EasternMediterranean
El Salvador,3/14/20,0,Americas
Equatorial Guinea,3/14/20,0,Africa
Eritrea,3/14/20,0,Africa
Estonia,3/14/20,0,Europe
Eswatini,3/14/20,0,Africa
Ethiopia,3/14/20,0,Africa
Fiji,3/14/20,0,WesternPacific
Finland,3/14/20,1,Europe
France,3/14/20,0,Europe
France,3/14/20,0,Europe
France,3/14/20,0,Europe
France,3/14/20,0,Europe
France,3/14/20,0,Europe
France,3/14/20,0,Europe
France,3/14/20,0,Europe
France,3/14/20,0,Europe
France,3/14/20,0,Europe
France,3/14/20,12,Europe
Gabon,3/14/20,0,Africa
Gambia,3/14/20,0,Africa
Georgia,3/14/20,0,Europe
Germany,3/14/20,46,Europe
Ghana,3/14/20,0,Africa
Greece,3/14/20,8,Europe
Guatemala,3/14/20,0,Americas
Guinea,3/14/20,0,Africa
Guyana,3/14/20,0,Americas
Haiti,3/14/20,0,Americas
Holy See,3/14/20,0,Europe
Honduras,3/14/20,0,Americas
Hungary,3/14/20,1,Europe
Iceland,3/14/20,1,Europe
India,3/14/20,4,Asia
Indonesia,3/14/20,8,Asia
Iran,3/14/20,2959,EasternMediterranean
Iraq,3/14/20,26,EasternMediterranean
Ireland,3/14/20,0,Europe
Israel,3/14/20,4,Europe
Italy,3/14/20,1966,Europe
Jamaica,3/14/20,0,Americas
Japan,3/14/20,118,WesternPacific
Jordan,3/14/20,1,EasternMediterranean
Kazakhstan,3/14/20,0,Europe
Kenya,3/14/20,0,Africa
South Korea,3/14/20,510,WesternPacific
Kuwait,3/14/20,5,EasternMediterranean
Kyrgyzstan,3/14/20,0,Europe
Latvia,3/14/20,1,Europe
Lebanon,3/14/20,1,EasternMediterranean
Liberia,3/14/20,0,Africa
Liechtenstein,3/14/20,1,Europe
Lithuania,3/14/20,0,Europe
Luxembourg,3/14/20,0,Europe
Madagascar,3/14/20,0,Africa
Malaysia,3/14/20,35,WesternPacific
Maldives,3/14/20,0,Asia
Malta,3/14/20,1,Europe
Mauritania,3/14/20,0,Africa
Mauritius,3/14/20,0,Africa
Mexico,3/14/20,4,Americas
Moldova,3/14/20,0,Europe
Monaco,3/14/20,0,Europe
Mongolia,3/14/20,0,WesternPacific
Montenegro,3/14/20,0,Europe
Morocco,3/14/20,1,EasternMediterranean
Namibia,3/14/20,0,Africa
Nepal,3/14/20,1,Asia
Netherlands,3/14/20,0,Europe
Netherlands,3/14/20,0,Europe
Netherlands,3/14/20,0,Europe
Netherlands,3/14/20,0,Europe
New Zealand,3/14/20,0,WesternPacific
Nicaragua,3/14/20,0,Americas
Niger,3/14/20,0,Africa
Nigeria,3/14/20,0,Africa
North Macedonia,3/14/20,1,Europe
Norway,3/14/20,1,Europe
Oman,3/14/20,9,EasternMediterranean
Pakistan,3/14/20,2,EasternMediterranean
Panama,3/14/20,0,Americas
Papua New Guinea,3/14/20,0,WesternPacific
Paraguay,3/14/20,0,Americas
Peru,3/14/20,0,Americas
Philippines,3/14/20,2,WesternPacific
Poland,3/14/20,0,Europe
Portugal,3/14/20,2,Europe
Qatar,3/14/20,4,EasternMediterranean
Romania,3/14/20,9,Europe
Russia,3/14/20,8,Europe
Rwanda,3/14/20,0,Africa
Saint Lucia,3/14/20,0,Americas
Saint Vincent and the Grenadines,3/14/20,0,Americas
San Marino,3/14/20,4,Europe
Saudi Arabia,3/14/20,1,EasternMediterranean
Senegal,3/14/20,1,Africa
Serbia,3/14/20,0,Europe
Seychelles,3/14/20,0,Africa
Singapore,3/14/20,105,WesternPacific
Slovakia,3/14/20,0,Europe
Slovenia,3/14/20,0,Europe
Somalia,3/14/20,0,EasternMediterranean
South Africa,3/14/20,0,Africa
Spain,3/14/20,517,Europe
Sri Lanka,3/14/20,1,Asia
Sudan,3/14/20,0,EasternMediterranean
Suriname,3/14/20,0,Americas
Sweden,3/14/20,0,Europe
Switzerland,3/14/20,4,Europe
Taiwan*,3/14/20,20,WesternPacific
Tanzania,3/14/20,0,Africa
Thailand,3/14/20,35,Asia
Togo,3/14/20,0,Africa
Trinidad and Tobago,3/14/20,0,Americas
Tunisia,3/14/20,0,EasternMediterranean
Turkey,3/14/20,0,Europe
Uganda,3/14/20,0,Africa
Ukraine,3/14/20,0,Europe
United Arab Emirates,3/14/20,17,EasternMediterranean
United Kingdom,3/14/20,0,Europe
United Kingdom,3/14/20,0,Europe
United Kingdom,3/14/20,0,Europe
United Kingdom,3/14/20,1,Europe
United Kingdom,3/14/20,0,Europe
United Kingdom,3/14/20,0,Europe
United Kingdom,3/14/20,18,Europe
Uruguay,3/14/20,0,Americas
US,3/14/20,12,Americas
Uzbekistan,3/14/20,0,Europe
Venezuela,3/14/20,0,Americas
Vietnam,3/14/20,16,WesternPacific
Zambia,3/14/20,0,Africa
Zimbabwe,3/14/20,0,Africa
Dominica,3/14/20,0,Americas
Grenada,3/14/20,0,Americas
Mozambique,3/14/20,0,Africa
Syria,3/14/20,0,EasternMediterranean
Timor-Leste,3/14/20,0,Asia
Belize,3/14/20,0,Americas
Laos,3/14/20,0,WesternPacific
Libya,3/14/20,0,EasternMediterranean
West Bank and Gaza,3/14/20,0,EasternMediterranean
Guinea-Bissau,3/14/20,0,Africa
Mali,3/14/20,0,Africa
Saint Kitts and Nevis,3/14/20,0,Americas
Canada,3/14/20,0,Americas
Canada,3/14/20,0,Americas
Kosovo,3/14/20,0,Europe
Burma,3/14/20,0,Asia
United Kingdom,3/14/20,0,Europe
United Kingdom,3/14/20,0,Europe
United Kingdom,3/14/20,0,Europe
Botswana,3/14/20,0,Africa
Burundi,3/14/20,0,Africa
Sierra Leone,3/14/20,0,Africa
Malawi,3/14/20,0,Africa
United Kingdom,3/14/20,0,Europe
France,3/14/20,0,Europe
South Sudan,3/14/20,0,Africa
Western Sahara,3/14/20,0,Africa
Sao Tome and Principe,3/14/20,0,Africa
Yemen,3/14/20,0,EasternMediterranean
Comoros,3/14/20,0,Africa
Tajikistan,3/14/20,0,Europe
Lesotho,3/14/20,0,Africa
Afghanistan,3/15/20,0,EasternMediterranean
Albania,3/15/20,0,Europe
Algeria,3/15/20,12,Africa
Andorra,3/15/20,1,Europe
Angola,3/15/20,0,Africa
Antigua and Barbuda,3/15/20,0,Americas
Argentina,3/15/20,1,Americas
Armenia,3/15/20,0,Europe
Australia,3/15/20,0,WesternPacific
Australia,3/15/20,4,WesternPacific
Australia,3/15/20,0,WesternPacific
Australia,3/15/20,8,WesternPacific
Australia,3/15/20,3,WesternPacific
Australia,3/15/20,0,WesternPacific
Australia,3/15/20,8,WesternPacific
Australia,3/15/20,0,WesternPacific
Austria,3/15/20,6,Europe
Azerbaijan,3/15/20,6,Europe
Bahamas,3/15/20,0,Americas
Bahrain,3/15/20,60,EasternMediterranean
Bangladesh,3/15/20,0,Asia
Barbados,3/15/20,0,Americas
Belarus,3/15/20,3,Europe
Belgium,3/15/20,1,Europe
Benin,3/15/20,0,Africa
Bhutan,3/15/20,0,Asia
Bolivia,3/15/20,0,Americas
Bosnia and Herzegovina,3/15/20,0,Europe
Brazil,3/15/20,0,Americas
Brunei,3/15/20,0,WesternPacific
Bulgaria,3/15/20,0,Europe
Burkina Faso,3/15/20,0,Africa
Cabo Verde,3/15/20,0,Africa
Cambodia,3/15/20,1,WesternPacific
Cameroon,3/15/20,0,Africa
Canada,3/15/20,0,Americas
Canada,3/15/20,0,Americas
Canada,3/15/20,0,Americas
Canada,3/15/20,0,Americas
Canada,3/15/20,0,Americas
Canada,3/15/20,0,Americas
Canada,3/15/20,0,Americas
Canada,3/15/20,0,Americas
Canada,3/15/20,0,Americas
Canada,3/15/20,0,Americas
Central African Republic,3/15/20,0,Africa
Chad,3/15/20,0,Africa
Chile,3/15/20,0,Americas
China,3/15/20,984,WesternPacific
China,3/15/20,353,WesternPacific
China,3/15/20,570,WesternPacific
China,3/15/20,295,WesternPacific
China,3/15/20,91,WesternPacific
China,3/15/20,1304,WesternPacific
China,3/15/20,243,WesternPacific
China,3/15/20,143,WesternPacific
China,3/15/20,160,WesternPacific
China,3/15/20,0,WesternPacific
China,3/15/20,453,WesternPacific
China,3/15/20,0,WesternPacific
China,3/15/20,81,WesternPacific
China,3/15/20,54288,WesternPacific
China,3/15/20,1014,WesternPacific
China,3/15/20,71,WesternPacific
China,3/15/20,631,WesternPacific
China,3/15/20,934,WesternPacific
China,3/15/20,91,WesternPacific
China,3/15/20,114,WesternPacific
China,3/15/20,10,WesternPacific
China,3/15/20,73,WesternPacific
China,3/15/20,18,WesternPacific
China,3/15/20,232,WesternPacific
China,3/15/20,741,WesternPacific
China,3/15/20,324,WesternPacific
China,3/15/20,133,WesternPacific
China,3/15/20,516,WesternPacific
China,3/15/20,133,WesternPacific
China,3/15/20,1,WesternPacific
China,3/15/20,73,WesternPacific
China,3/15/20,172,WesternPacific
